country,province,city,updatedAt,stats,coordinates
US,Pennsylvania,Beaver,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.6825484', 'longitude': '-80.34921611'}"
US,Utah,Beaver,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.35657051', 'longitude': '-113.2342232'}"
US,Montana,Beaverhead,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.13434354', 'longitude': '-112.89846940000001'}"
US,Minnesota,Becker,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.93479392', 'longitude': '-95.67158144'}"
US,Oklahoma,Beckham,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.26862449', 'longitude': '-99.68128023'}"
US,Pennsylvania,Bedford,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.00522157', 'longitude': '-78.48998442'}"
US,Tennessee,Bedford,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.51123746', 'longitude': '-86.45549096'}"
US,Virginia,Bedford,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.3080028', 'longitude': '-79.5281964'}"
US,Texas,Bee,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '28.41761668', 'longitude': '-97.74215593'}"
US,New Hampshire,Belknap,2020-03-23 23:19:34,"{'confirmed': '4', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.51637314', 'longitude': '-71.41684235'}"
US,Kentucky,Bell,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.73355174', 'longitude': '-83.67766671'}"
US,Texas,Bell,2020-03-23 23:19:34,"{'confirmed': '16', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.03736027', 'longitude': '-97.4785025'}"
US,Ohio,Belmont,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.01625942', 'longitude': '-80.9924051'}"
US,Minnesota,Beltrami,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '47.97373527', 'longitude': '-94.93732139'}"
US,Georgia,Ben Hill,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.76095874', 'longitude': '-83.22145359'}"
US,Idaho,Benewah,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '47.21754179', 'longitude': '-116.6586851'}"
US,South Dakota,Bennett,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.19486375', 'longitude': '-101.6665572'}"
US,Vermont,Bennington,2020-03-23 23:19:34,"{'confirmed': '4', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.03519828', 'longitude': '-73.09048868'}"
US,North Dakota,Benson,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.0683985', 'longitude': '-99.35916363'}"
US,Colorado,Bent,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.95474293', 'longitude': '-103.0720195'}"
US,Arkansas,Benton,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.33644656', 'longitude': '-94.25680817'}"
US,Indiana,Benton,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.60626947', 'longitude': '-87.31093999'}"
US,Iowa,Benton,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.08011739', 'longitude': '-92.06463573'}"
US,Minnesota,Benton,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.69804958', 'longitude': '-93.99514135'}"
US,Mississippi,Benton,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.81681228', 'longitude': '-89.18945516'}"
US,Missouri,Benton,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.29503305', 'longitude': '-93.28756116'}"
US,Oregon,Benton,2020-03-23 23:19:34,"{'confirmed': '4', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.49167306', 'longitude': '-123.4316987'}"
US,Tennessee,Benton,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.07110411', 'longitude': '-88.06849355'}"
US,Washington,Benton,2020-03-23 23:19:34,"{'confirmed': '9', 'deaths': '3', 'recovered': '0'}","{'latitude': '46.23946995', 'longitude': '-119.51208340000001'}"
US,Michigan,Benzie,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.63899297', 'longitude': '-86.01608482'}"
US,New Jersey,Bergen,2020-03-23 23:19:34,"{'confirmed': '609', 'deaths': '6', 'recovered': '0'}","{'latitude': '40.96010917', 'longitude': '-74.07164325'}"
US,South Carolina,Berkeley,2020-03-23 23:19:34,"{'confirmed': '4', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.20222596', 'longitude': '-79.94654523'}"
US,West Virginia,Berkeley,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.46704621', 'longitude': '-78.02414609'}"
US,Pennsylvania,Berks,2020-03-23 23:19:34,"{'confirmed': '14', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.41570541', 'longitude': '-75.92457766'}"
US,Massachusetts,Berkshire,2020-03-23 23:19:34,"{'confirmed': '26', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.37428441', 'longitude': '-73.20524838'}"
US,New Mexico,Bernalillo,2020-03-23 23:19:34,"{'confirmed': '38', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.05163625', 'longitude': '-106.6703554'}"
US,Georgia,Berrien,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.27590016', 'longitude': '-83.22529920000002'}"
US,Michigan,Berrien,2020-03-23 23:19:34,"{'confirmed': '5', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.95447397', 'longitude': '-86.41313079999998'}"
US,North Carolina,Bertie,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.0688473', 'longitude': '-76.96545943'}"
US,Alaska,Bethel,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '60.90980451', 'longitude': '-159.8561831'}"
US,Texas,Bexar,2020-03-23 23:19:34,"{'confirmed': '57', 'deaths': '1', 'recovered': '0'}","{'latitude': '29.44928723', 'longitude': '-98.52019748'}"
US,Alabama,Bibb,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.99642064', 'longitude': '-87.12511459999996'}"
US,Georgia,Bibb,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.80904227', 'longitude': '-83.70489165'}"
US,Louisiana,Bienville,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.34569994', 'longitude': '-93.05398492'}"
US,Montana,Big Horn,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.42335905', 'longitude': '-107.492347'}"
US,Wyoming,Big Horn,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.52405055', 'longitude': '-107.9960365'}"
US,Minnesota,Big Stone,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.42712824', 'longitude': '-96.41403739'}"
US,North Dakota,Billings,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '47.02366884', 'longitude': '-103.3762965'}"
US,Idaho,Bingham,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.21672879999999', 'longitude': '-112.3978437'}"
US,Iowa,Black Hawk,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.4704581', 'longitude': '-92.30524729'}"
US,Indiana,Blackford,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.47388153', 'longitude': '-85.32499702'}"
US,North Carolina,Bladen,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.61296243', 'longitude': '-78.56180059'}"
US,Idaho,Blaine,2020-03-23 23:19:34,"{'confirmed': '35', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.4085812', 'longitude': '-113.9752658'}"
US,Montana,Blaine,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.43175214', 'longitude': '-108.9582723'}"
US,Nebraska,Blaine,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.91311716', 'longitude': '-99.97677845'}"
US,Oklahoma,Blaine,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.87518314', 'longitude': '-98.43307003'}"
US,Pennsylvania,Blair,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.47961444', 'longitude': '-78.34917412'}"
US,Texas,Blanco,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.26640707', 'longitude': '-98.3999852'}"
US,Virginia,Bland,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.13128068', 'longitude': '-81.13599391'}"
US,Georgia,Bleckley,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.43829035', 'longitude': '-83.33035166'}"
US,Tennessee,Bledsoe,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.59942968', 'longitude': '-85.20611967'}"
US,Alabama,Blount,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.98210918', 'longitude': '-86.56790593'}"
US,Tennessee,Blount,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.68938198', 'longitude': '-83.92847788'}"
US,Minnesota,Blue Earth,2020-03-23 23:19:34,"{'confirmed': '5', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.03554215', 'longitude': '-94.06699781'}"
US,Idaho,Boise,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.98829931', 'longitude': '-115.7309284'}"
US,Mississippi,Bolivar,2020-03-23 23:19:34,"{'confirmed': '4', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.79696941', 'longitude': '-90.87372121'}"
US,Missouri,Bollinger,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.32449052', 'longitude': '-90.02725304'}"
US,South Dakota,Bon Homme,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.98914167', 'longitude': '-97.88592746'}"
US,Illinois,Bond,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.88829622', 'longitude': '-89.43534887'}"
US,Idaho,Bonner,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.29996017', 'longitude': '-116.6017932'}"
US,Idaho,Bonneville,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.38713372', 'longitude': '-111.6161537'}"
US,Arkansas,Boone,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.3084504', 'longitude': '-93.09374925'}"
US,Illinois,Boone,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.32359279', 'longitude': '-88.82345779'}"
US,Indiana,Boone,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.0509304', 'longitude': '-86.46841646'}"
US,Iowa,Boone,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.03657094', 'longitude': '-93.9313999'}"
US,Kentucky,Boone,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.97065142', 'longitude': '-84.72615357'}"
US,Missouri,Boone,2020-03-23 23:19:34,"{'confirmed': '17', 'deaths': '1', 'recovered': '0'}","{'latitude': '38.99186229', 'longitude': '-92.30723575'}"
US,Nebraska,Boone,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.70759415', 'longitude': '-98.06737183'}"
US,West Virginia,Boone,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.01974191', 'longitude': '-81.69888019'}"
US,Texas,Borden,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.74363984', 'longitude': '-101.43165090000001'}"
US,Texas,Bosque,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.89978581', 'longitude': '-97.63613524'}"
US,Louisiana,Bossier,2020-03-23 23:19:34,"{'confirmed': '12', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.67932307', 'longitude': '-93.60460152'}"
US,Virginia,Botetourt,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.55531756', 'longitude': '-79.80982182'}"
US,North Dakota,Bottineau,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.79106111', 'longitude': '-100.8378166'}"
US,Colorado,Boulder,2020-03-23 23:19:34,"{'confirmed': '39', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.09313619', 'longitude': '-105.3546767'}"
US,Idaho,Boundary,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.76684761', 'longitude': '-116.4630179'}"
US,Kansas,Bourbon,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.85508555', 'longitude': '-94.84865997'}"
US,Kentucky,Bourbon,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '1', 'recovered': '0'}","{'latitude': '38.2054607', 'longitude': '-84.21827874'}"
US,Texas,Bowie,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.44626922', 'longitude': '-94.41834132'}"
US,North Dakota,Bowman,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.11285362', 'longitude': '-103.5203343'}"
US,Nebraska,Box Butte,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.22079243', 'longitude': '-103.08788340000001'}"
US,Utah,Box Elder,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.52106798', 'longitude': '-113.08328159999999'}"
US,Kentucky,Boyd,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.36176608', 'longitude': '-82.68652187'}"
US,Nebraska,Boyd,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.899727399999996', 'longitude': '-98.76486568'}"
US,Kentucky,Boyle,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.62680923', 'longitude': '-84.8633779'}"
US,Kentucky,Bracken,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.69158994', 'longitude': '-84.08532444'}"
US,Florida,Bradford,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.95079741', 'longitude': '-82.16611613'}"
US,Pennsylvania,Bradford,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.78869215', 'longitude': '-76.51570822'}"
US,Arkansas,Bradley,2020-03-23 23:19:34,"{'confirmed': '4', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.46755808', 'longitude': '-92.15980837'}"
US,Tennessee,Bradley,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.15739424', 'longitude': '-84.857186'}"
US,Michigan,Branch,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.91600556', 'longitude': '-85.05929476'}"
US,Georgia,Brantley,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.19576557', 'longitude': '-81.97743999'}"
US,West Virginia,Braxton,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.70036159', 'longitude': '-80.72011184'}"
US,Texas,Brazoria,2020-03-23 23:19:34,"{'confirmed': '16', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.18757369', 'longitude': '-95.44563172'}"
US,Texas,Brazos,2020-03-23 23:19:34,"{'confirmed': '12', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.663644800000004', 'longitude': '-96.30205577'}"
US,Kentucky,Breathitt,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.52333168', 'longitude': '-83.31959161'}"
US,Kentucky,Breckinridge,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.77377239', 'longitude': '-86.42885017'}"
US,Iowa,Bremer,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.77461496', 'longitude': '-92.31795937'}"
US,Florida,Brevard,2020-03-23 23:19:34,"{'confirmed': '7', 'deaths': '0', 'recovered': '0'}","{'latitude': '28.29409504', 'longitude': '-80.73091022'}"
US,Texas,Brewster,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.81008251', 'longitude': '-103.25203259999999'}"
US,Texas,Briscoe,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.53026962', 'longitude': '-101.2084947'}"
US,Massachusetts,Bristol,2020-03-23 23:19:34,"{'confirmed': '25', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.79228404', 'longitude': '-71.10872211'}"
US,Rhode Island,Bristol,2020-03-23 23:19:34,"{'confirmed': '24', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.71018079', 'longitude': '-71.28652315'}"
US,Virginia,Bristol,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.616302399999995', 'longitude': '-82.16359122'}"
US,Alaska,Bristol Bay,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '58.74513976', 'longitude': '-156.701064'}"
US,Montana,Broadwater,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.33277565', 'longitude': '-111.49558130000001'}"
US,New York,Bronx,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.85209301', 'longitude': '-73.86282755'}"
US,West Virginia,Brooke,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.27367263', 'longitude': '-80.57915332'}"
US,South Dakota,Brookings,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.36974375', 'longitude': '-96.79079945'}"
US,Georgia,Brooks,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.83922642', 'longitude': '-83.58303423'}"
US,Texas,Brooks,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '27.03103197', 'longitude': '-98.21808402'}"
US,New York,Broome,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '1', 'recovered': '0'}","{'latitude': '42.15903158', 'longitude': '-75.81326086'}"
US,Colorado,Broomfield,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.95998787', 'longitude': '-105.0566324'}"
US,Florida,Broward,2020-03-23 23:19:34,"{'confirmed': '263', 'deaths': '3', 'recovered': '0'}","{'latitude': '26.15184651', 'longitude': '-80.48725556'}"
US,Illinois,Brown,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.96209138', 'longitude': '-90.75068024'}"
US,Indiana,Brown,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.19605589', 'longitude': '-86.22868909'}"
US,Kansas,Brown,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.82652589', 'longitude': '-95.56421698'}"
US,Minnesota,Brown,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.24205652', 'longitude': '-94.72562874'}"
US,Nebraska,Brown,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.43018907', 'longitude': '-99.92904055'}"
US,Ohio,Brown,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.93416837', 'longitude': '-83.86788395'}"
US,South Dakota,Brown,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.58994323', 'longitude': '-98.35165355'}"
US,Texas,Brown,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.77430356', 'longitude': '-98.99907113'}"
US,Wisconsin,Brown,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.452655299999996', 'longitude': '-88.00411844'}"
